run_id,baseline,cache_outcome,cache_outcome_reason,policy_name,policy_cache_enabled,policy_pruning_enabled,policy_planner_guidance_enabled,policy_role,policy_reference,policy_treatment,policy_digest,route_mode,planner_guidance_mode,planner_candidate_op_count,planner_full_vocabulary,planner_prefix_chars,planner_prefix_sha256,model,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
1,FF_FULL,hit_rejected,exact_cache_hit_out_of_scope,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,11,1.0,guardrail_skip_expected_rejection,0.6103181838989258,5.665e-05,616,31,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0006633749999309657,0.0,0.0,0.6036337499999718,0.0,0.0,0.0,0.0,0.6633749999309657,0.0,0.0,603.6337499999718,0.0,0.0,0.0
1,FF_FULL,miss,"ValueError: light model JSON repair failed: Expecting ',' delimiter",FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,9,False,6353,450b4baffd22bd14f6ffa804ee507680cecf9b84a3b02b564b496bac41ac64c2,qwen/qwen3-max,12,1.0,guardrail_skip_expected_rejection,4.455546140670776,0.001282774,3113,214,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,True,2.45011305809021,2491,64,0.001207674,2.450138807296753,0.0020922080002492294,0.0,0.0,1.9971737089999806,0.0,0.0,0.0,2450.138807296753,2.0922080002492294,0.0,0.0,1997.1737089999806,0.0,0.0,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,13,1.0,llm_judge_score,0.03413510322570801,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0006142080001154682,0.000495459000376286,0.00021366700002545258,0.0,0.0,0.027243833000284212,0.0,0.0,0.6142080001154682,0.495459000376286,0.21366700002545258,0.0,0.0,27.243833000284212,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,14,1.0,llm_judge_score,0.10523176193237305,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.00042512500021985034,5.824999971082434e-05,9.012499958771514e-05,0.0,0.0,0.10096795800018299,0.0,0.0,0.42512500021985034,0.05824999971082434,0.09012499958771514,0.0,0.0,100.96795800018299,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,15,1.0,llm_judge_score,0.007609128952026367,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0006177499999466818,8.933299977798015e-05,0.0001237499991475488,0.0,0.0,0.001577707999786071,0.0,0.0,0.6177499999466818,0.08933299977798015,0.1237499991475488,0.0,0.0,1.577707999786071,0.0
1,FF_FULL,hit,exact_cache_hit,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,0,False,0,,qwen/qwen3-max,16,1.0,llm_judge_score,0.3225431442260742,0.0,0,0,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0004845000003115274,6.57500004308531e-05,0.00010458300130267162,0.0,0.0,0.3165982910004459,0.0,0.0,0.4845000003115274,0.0657500004308531,0.10458300130267162,0.0,0.0,316.5982910004459,0.0
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,17,1.0,llm_judge_score,6.392975330352783,0.002272602,9245,332,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,3.3465511798858643,7109,182,0.002036502,3.346557378768921,0.00048187500033236574,3.0351355000002513,1.660000634728931e-07,0.0,0.0,0.0020780563354492188,0.0,3346.557378768921,0.48187500033236574,3035.1355000002513,0.0001660000634728931,0.0,0.0,2.0780563354492188,0.0
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,22,False,36147,e4187eb0d0c2c410d3f156f05ec68a409bd5ab4e1ebc306fd9f860447fb7f535,qwen/qwen3-max,18,1.0,llm_judge_score,8.698656797409058,0.0026370119999999998,10720,400,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",True,4.956866025924683,9206,250,0.002480712,4.956873178482056,0.0007366669997281861,2.3660714170000574,2.0799961930606514e-07,0.0,0.0,0.0015037059783935547,0.0,4956.873178482056,0.7366669997281861,2366.0714170000574,0.00020799961930606514,0.0,0.0,1.5037059783935547,0.0
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,22,False,36147,e4187eb0d0c2c410d3f156f05ec68a409bd5ab4e1ebc306fd9f860447fb7f535,qwen/qwen3-max,19,0.0,llm_judge_score,13.5489182472229,0.003958412,11883,709,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,PARALLEL_AGGREGATE,DERIVE_BINARY,DERIVE_BINARY,AGGREGATE_COLUMN,AGGREGATE_COLUMN,COMPARE_VALUES",True,9.027472257614136,9206,559,0.003685812,9.027486085891724,0.0007380409997495008,3.119719874999646,3.7500012695090845e-07,0.0,0.0,0.007704973220825195,0.0,9027.486085891724,0.7380409997495008,3119.719874999646,0.00037500012695090845,0.0,0.0,7.704973220825195,0.0
1,FF_FULL,miss,ValueError: light model JSON repair failed: Unterminated string starting at,FF_FULL,True,True,True,full_system,,,e246d801456a,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,20,1.0,llm_judge_score,8.622361183166504,0.0024791419999999997,9450,386,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BINARY,FILTER_IN,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,4.182913064956665,7127,236,0.002261142,4.182928085327148,0.0008305410001412383,3.029757999999674,2.0800052880076692e-07,0.0,0.0,0.00351715087890625,0.0,4182.928085327148,0.8305410001412383,3029.757999999674,0.00020800052880076692,0.0,0.0,3.51715087890625,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,16689,e5f99604174147e8467e0bd3d435fff4188d1025fb8c3c636946bebdef10dfa4,qwen/qwen3-max,1,1.0,llm_judge_score,3.0942397117614746,0.001416636,4665,75,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,True,3.093780040740967,4665,75,0.001416636,3.0937857627868652,0.0,0.0,0.0,0.0,0.0,0.00023698806762695312,0.0,3093.7857627868652,0.0,0.0,0.0,0.0,0.0,0.23698806762695312,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,16689,e5f99604174147e8467e0bd3d435fff4188d1025fb8c3c636946bebdef10dfa4,qwen/qwen3-max,2,1.0,llm_judge_score,2.137187957763672,0.001416636,4665,75,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,AGGREGATE_COLUMN,True,2.1363539695739746,4665,75,0.001416636,2.1363677978515625,0.0,0.0,0.0,0.0,0.0,0.00042176246643066406,0.0,2136.3677978515625,0.0,0.0,0.0,0.0,0.0,0.42176246643066406,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,16689,e5f99604174147e8467e0bd3d435fff4188d1025fb8c3c636946bebdef10dfa4,qwen/qwen3-max,3,1.0,llm_judge_score,2.601555824279785,0.001539096,4672,105,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",True,2.600619077682495,4672,105,0.001539096,2.6006269454956055,0.0,0.0,0.0,0.0,0.0,0.0006909370422363281,0.0,2600.6269454956055,0.0,0.0,0.0,0.0,0.0,0.6909370422363281,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,10405,4dd660ac0e9228df4614c439be1152a4cd54ba8a6037c89f1b98cc3c1c79934e,qwen/qwen3-max,4,1.0,llm_judge_score,2.2070469856262207,0.001400178,3450,94,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,COUNT_ROWS",True,2.1995251178741455,3450,94,0.001400178,2.1995670795440674,0.0,0.0,0.0,0.0,0.0,0.006558895111083984,0.0,2199.5670795440674,0.0,0.0,0.0,0.0,0.0,6.558895111083984,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,13,False,10405,4dd660ac0e9228df4614c439be1152a4cd54ba8a6037c89f1b98cc3c1c79934e,qwen/qwen3-max,5,1.0,llm_judge_score,4.18259072303772,0.001843218,3458,206,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",True,4.181508779525757,3458,206,0.001843218,4.1815149784088135,0.0,0.0,0.0,0.0,0.0,0.0007507801055908203,0.0,4181.5149784088135,0.0,0.0,0.0,0.0,0.0,0.7507801055908203,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,22,False,36147,e4187eb0d0c2c410d3f156f05ec68a409bd5ab4e1ebc306fd9f860447fb7f535,qwen/qwen3-max,6,1.0,llm_judge_score,5.49610710144043,0.002568852,9184,277,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,5.483928918838501,9184,277,0.002568852,5.48396897315979,0.0,0.0,0.0,0.0,0.0,0.011256933212280273,0.0,5483.96897315979,0.0,0.0,0.0,0.0,0.0,11.256933212280273,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,7,1.0,llm_judge_score,3.3243892192840576,0.001836042,7107,131,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",True,3.321211338043213,7107,131,0.001836042,3.321230173110962,0.0,0.0,0.0,0.0,0.0,0.0026018619537353516,0.0,3321.230173110962,0.0,0.0,0.0,0.0,0.0,2.6018619537353516,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,8,1.0,llm_judge_score,4.153169870376587,0.001902342,7102,149,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,4.145920991897583,7102,149,0.001902342,4.14595103263855,0.0,0.0,0.0,0.0,0.0,0.006478071212768555,0.0,4145.95103263855,0.0,0.0,0.0,0.0,0.0,6.478071212768555,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,9,False,6141,bb2bc964c3fc2e674c740a115371d0b15edc8d4be9cc6b0179be446736851909,qwen/qwen3-max,9,1.0,guardrail_skip_expected_rejection,2.552957773208618,0.001156974,2468,52,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.552708148956299,2468,52,0.001156974,2.5527310371398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.7310371398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,24,True,39312,2be2d0b165f22ee01479bee3042b9568475c1f3b99a8aa028e2d2f5b4c5d0240,qwen/qwen3-max,10,1.0,guardrail_skip_expected_rejection,2.395169973373413,0.001790568,9800,68,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.394742012023926,9800,68,0.001790568,2.394766092300415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.766092300415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,24,True,39312,2be2d0b165f22ee01479bee3042b9568475c1f3b99a8aa028e2d2f5b4c5d0240,qwen/qwen3-max,11,1.0,guardrail_skip_expected_rejection,2.657944679260254,0.001742208,9798,56,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.6576662063598633,9798,56,0.001742208,2.657679319381714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2657.679319381714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,9,False,6353,450b4baffd22bd14f6ffa804ee507680cecf9b84a3b02b564b496bac41ac64c2,qwen/qwen3-max,12,1.0,guardrail_skip_expected_rejection,2.1742780208587646,0.001188174,2491,59,False,True,N/A,guardrail_plan,guardrail_reject,,llm,,True,2.174098253250122,2491,59,0.001188174,2.1741042137145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174.1042137145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,13,1.0,llm_judge_score,4.738347291946411,0.002243514,4966,272,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,4.716592073440552,4966,272,0.002243514,4.716618061065674,0.0,0.0,0.0,0.0,0.0,0.020864009857177734,0.0,4716.618061065674,0.0,0.0,0.0,0.0,0.0,20.864009857177734,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,14,1.0,llm_judge_score,4.647553443908691,0.002243514,4966,272,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,4.518978118896484,4966,272,0.002243514,4.519000053405762,0.0,0.0,0.0,0.0,0.0,0.12787699699401855,0.0,4519.000053405762,0.0,0.0,0.0,0.0,0.0,127.87699699401855,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,15,1.0,llm_judge_score,4.753887176513672,0.002250534,4970,273,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,4.747509956359863,4970,273,0.002250534,4.747529983520508,0.0,0.0,0.0,0.0,0.0,0.005681276321411133,0.0,4747.529983520508,0.0,0.0,0.0,0.0,0.0,5.681276321411133,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,14,False,18054,209d17d96518b57b0f55a1e6db9dc6d0d21fe0d5b118b9ff1067fdd3933f648c,qwen/qwen3-max,16,1.0,llm_judge_score,4.971516132354736,0.002248194,4967,273,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,PREDICTIVE_PIPELINE,True,4.657063245773315,4967,273,0.002248194,4.65708327293396,0.0,0.0,0.0,0.0,0.0,0.3138129711151123,0.0,4657.08327293396,0.0,0.0,0.0,0.0,0.0,313.8129711151123,0.0
1,FF_NO_CACHE,not_applicable,,FF_NO_CACHE,False,True,True,primary_ablation,FF_FULL,cache,35c8cb5cd932,router,full,17,False,27291,778616efdae43d8feba2645a091c98de07a9091e34c0b063da8785207845f273,qwen/qwen3-max,17,1.0,llm_judge_score,3.689688205718994,0.002028702,7109,180,True,False,N/A,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,3.6875340938568115,7109,180,0.002028702,3.6875388622283936,0.0,0.0,0.0,0.0,0.0,0.0019249916076660156,0.0,3687.5388622283936,0.0,0.0,0.0,0.0,0.0,1.9249916076660156,0.0
